tweet_id,text,author_id,created_at,media_id,media_type,media_url,lang,retweet_count,reply_count,like_count,quote_count,source,user_name,user_username,user_bio,user_verified,user_location,user_image,user_followers_count,user_following_count,user_listed_count,user_tweet_count
1597379310981103616,"¡Estamos llegando al final del #30DayMapChallenge!

En el día 28 compartimos este DEM del Departamento de Quindío, publicado en Colombia en Imágenes desde el Espacio. Aquí se resaltan lugares como

💧Valle del río La Vieja
🏔️Páramo de Chilí
🌋Volcán del Quindío
🌄Valle del Cocora https://t.co/ZHQPdnRy9P",124492052,2022-11-28 23:58:00+00:00,3_1597303429390635008,photo,https://pbs.twimg.com/media/FirDAZNXkAAB4C9.jpg,es,6,0,13,0,Twitter Web App,Instituto Geográfico Agustín Codazzi - IGAC,igacColombia,"Producimos la información geográfica, cartográfica, agrológica, catastral y de tecnologías geoespaciales de Colombia. Gustavo Marulanda, Director General.",True,Colombia,https://pbs.twimg.com/profile_images/1598332234209140739/4ndm6QAY_normal.jpg,67856,2152,0,34563
1597378488776155137,"Now back home from the #LakeDistrict.  2 out of 3 days without rain in November was better than expected and allowed us to climb 2 Hewitts and 3 Wainwrights

Here is today's #BearGryllsQuote to accompany my #30DayMapChallenge submission https://t.co/GuNe79gOCo",1033206985,2022-11-28 23:54:44+00:00,3_1597378349713833990,photo,https://pbs.twimg.com/media/FisHJVKXwAY4w-M.png,en,1,0,0,0,Twitter Web App,Phil 🏴󠁧󠁢󠁷󠁬󠁳󠁿,CasegFraith,"Chartered Engineer (@TheIET & @bcs), Ex-Lecturer, Warden @ULMC_ Caseg Fraith Hut, Webmaster @BBMountClub, Trustee @CMCAdventure, researcher of #MountainToponymy",False,United Kingdom,https://pbs.twimg.com/profile_images/1542449822950739969/HTR9eI4w_normal.jpg,676,996,3,9507
1597377486324903938,"Day 28 of #30DayMapChallenge - 3D

Toronto Population Density Map

I revisited my Day 21 Map showing the population density of Canada with Kontur data. My computer was yelling for mercy, so this is about as far I as could take it. https://t.co/uc6dJE67Pz",4150548435,2022-11-28 23:50:45+00:00,3_1597370817242976257,photo,https://pbs.twimg.com/media/FisAS4hX0AEbnim.jpg,en,1,0,18,0,Twitter Web App,A.A. Smith,_aasmith,Geo/US Hist @marshallu | GIS @roanestate,False,"Knoxville, TN",https://pbs.twimg.com/profile_images/912344235633934337/5DaXjfoU_normal.jpg,116,126,3,318
1597376523404980224,"#30DayMapChallenge Day 28 3D 
different style to show your city
tools: Freedo DTS https://t.co/28gc96rES1",41500240,2022-11-28 23:46:55+00:00,7_1597376467196792832,video,https://pbs.twimg.com/ext_tw_video_thumb/1597376467196792832/pu/img/0JGxVEt7qZgKYdPO.jpg,en,3,0,4,0,Twitter Web App,yunjinzh,yunjinzh,,False, ,https://pbs.twimg.com/profile_images/1014892104504434689/y8_hut00_normal.jpg,195,1447,2,315
1597375789330092032,Messing around with a 3D visualization for Day 28 of the #30DayMapChallenge - here we’ve got the change in number of housing units by census tracts for Philadelphia and the collar counties. Note the increase is out in the suburbs while the data shows a decrease in the city! https://t.co/5ym16kq5Nu,1148733395561668609,2022-11-28 23:44:00+00:00,3_1597375785375072257,photo,https://pbs.twimg.com/media/FisE0EQXgAEKbLI.jpg,en,1,1,3,0,Twitter for iPhone,Josh Marcinik,joshspatial,Spatial problem solver 🌎 Viewpoints my own.,False,"West Chester, PA",https://pbs.twimg.com/profile_images/1392900111563468806/v_BUysUo_normal.jpg,192,1196,1,1332
1597373417350914048,"#30DayMapChallenge Day 28 “3D”

Teacher retention rates in Massachusetts public school districts. I’m showing rates by color and district polygon height. https://t.co/UMFR8JVB7j",1177927694547406848,2022-11-28 23:34:35+00:00,3_1597373412783136770,photo,https://pbs.twimg.com/media/FisCp9qXoAI5Lwg.jpg,en,1,0,5,0,Twitter for iPhone,Thomas,coughlinmaps,@Esri @ArcGISApps | Maps every so often | @UMassEco | He/Him,False,"Boston, MA",https://pbs.twimg.com/profile_images/1588617901526900738/3LEqzEHf_normal.jpg,68,226,2,49
1597371762542796805,"Aujourd'hui le thème du #30DayMapChallenge est la 3D !
Clairement pas ma spécialité, et mon PC perso commence à se diriger tranquillement vers l'EHPAD, mais je me suis prêté au jeu !
Saurez-vous reconnaître cet endroit parmi les plus sous-côtés de notre belle #Bretagne ? 🥰 https://t.co/cYcW67EjF5",903528074,2022-11-28 23:28:00+00:00,3_1597371468442210305,photo,https://pbs.twimg.com/media/FisA4ybXkAENxA-.jpg,fr,1,4,14,0,Twitter Web App,☰Rom'☰,Rodmarrig,"Géographe dépolitisé
J'arrive pas à décrocher de Twitter, je suis faible
@Rodmarrig@mapstodon.space",False,"Bretagne, Western Europe",https://pbs.twimg.com/profile_images/1430539471708200963/Um9CisJv_normal.jpg,1008,2050,10,4819
1597370909714784256,Day 24 - Fantasy - I played with some old timey style #30DayMapChallenge https://t.co/av7zSfl6cV,21537132,2022-11-28 23:24:37+00:00,3_1597370880228745217,photo,https://pbs.twimg.com/media/FisAWjKWYAE-fEY.jpg,en,1,1,4,0,TweetDeck,KjipuktukShippingNews,HfxShippingNews,"Reporting on the Comings and Goings in Kjipuktuk since 2008. Russian warship , go fuck yourself🇺🇦",False,"Halifax, NS",https://pbs.twimg.com/profile_images/1428574960541487105/EgdInM76_normal.jpg,4969,1315,0,20773
1597369875206635520,"#30daymapchallenge 
Day 28: 3D

Human Terrain map 51, definitely a 3D map!!!

This map includes contour lines and was drawn to incorporate recent scars.

#humanterrain #3dmap #3dmapping #mapmaker #bodypainting #lovemaps https://t.co/iepJBYpYq2",1702059680,2022-11-28 23:20:30+00:00,3_1597369872631070720,photo,https://pbs.twimg.com/media/Fir_b5kWAAAwqJO.jpg,en,3,2,28,0,Twitter for Android,David Nuttall,Artimaps_DavidN,"Hand-drawn plausible fictitious maps.
Studio 308 Lowe Mill, Huntsville.
Find me on Instagram @artimaps",False,"Huntsville, AL",https://pbs.twimg.com/profile_images/694646322448601088/45KmI9OL_normal.jpg,672,365,25,1397
1597368376526921728,"#30DayMapChallenge ""3D""

Rayshader baie de Fort-de-France
python + R en mode crados

https://t.co/A3PdXJyM1R https://t.co/T2p7hWIjl6 https://t.co/0PMkYRW8bE",2858890877,2022-11-28 23:14:33+00:00,3_1597368336182120450,photo,https://pbs.twimg.com/media/Fir-Cd2XkAIINmc.jpg,fr,1,0,2,1,Twitter Web App,Guillem Lefait,guillem_lefait,"Eating data. CDO @_tvty. prev @holimetrix. Full remote #martinique. Hacker In Progress. 
@guillem_lefait@infosec.exchange",False,Martinique,https://pbs.twimg.com/profile_images/1034216740702453761/0VxodAPp_normal.jpg,179,216,37,2381
