tweet_id,text,author_id,created_at,media_id,media_type,media_url,lang,retweet_count,reply_count,like_count,quote_count,source,user_name,user_username,user_bio,user_verified,user_location,user_image,user_followers_count,user_following_count,user_listed_count,user_tweet_count
1595205443038707712,"#30DayMapChallenge day 22 - Null

Null colours to plot Nulltown in Indiana

speedy one as I have a big day tomorrow #graduation 

#Python #osmnx https://t.co/cvS6Ts64em",1414375263253770240,2022-11-22 23:59:49+00:00,3_1595205050573414408,photo,https://pbs.twimg.com/media/FiNOiq9WYAgh5bW.png,en,0,1,3,0,Twitter Web App,Victoria Walls,DataScienceNot2,@DataScienceNot2@tech.lgbt 🐘 | MSc in Data Science 👩🏼‍🎓 | MA Geography 👩🏼‍🎓 | 🏳️‍🌈💗💜💙 | 🌻,False,"Scotland, United Kingdom",https://pbs.twimg.com/profile_images/1559528344311529473/haW_y9pj_normal.jpg,130,304,0,540
1595204228657467393,"@CorwanGroux @rebennett_ Day 20 of the #30DayMapChallenge theme was ""My Favourite..."" and Rebecca Sherwin took on the challenge to create a map of all Nine Inch Nails concert locations between 1988-2022! https://t.co/Y7sCHdh3zw",22914910,2022-11-22 23:55:00+00:00,3_1595071915865112577,photo,https://pbs.twimg.com/media/FiLVdNhXgAEvmu0.png,en,1,1,2,0,Twitter Web App,Avenza Systems Inc.,Avenza,#MapsInAdobe @CreativeCloud: MAPublisher for Illustrator & Geographic Imager for Photoshop. Makers of the mobile offline @AvenzaMaps app for iOS and Android.,False,"Toronto, ON",https://pbs.twimg.com/profile_images/1238083144747757569/sFIe0Tfl_normal.jpg,1428,150,70,3132
1595203908351463424,"#30DayMapChallenge NULL day

Carte des collectivités sans/avec DPO. La désignation d'un DPO est obligatoire.
@villedurobert a été récemment sanctionné par la @CNIL (https://t.co/sCmZRA6Nnr et a réagit en nommant un DPO).

https://t.co/fdXfcdy1GM https://t.co/EMDOZvaMLO https://t.co/v2ROLdZ1E3",2858890877,2022-11-22 23:53:43+00:00,3_1595203846791364608,photo,https://pbs.twimg.com/media/FiNNcmhWAAA21Rr.png,fr,0,1,3,1,Twitter Web App,Guillem Lefait,guillem_lefait,"Eating data. CDO @_tvty. prev @holimetrix. Full remote #martinique. Hacker In Progress. 
@guillem_lefait@infosec.exchange",False,Martinique,https://pbs.twimg.com/profile_images/1034216740702453761/0VxodAPp_normal.jpg,179,216,37,2381
1595202872760680450,"#30DayMapChallenge Day 23: Movement
We've got a summer holiday planned with a 7.5h drive - much longer than the kids have ever done. So I've made a map they can have printed out and track our progress. Plus extra context locations to encourage geographical awareness 😀 https://t.co/ysVTYNzGWF",33788841,2022-11-22 23:49:36+00:00,3_1595201900487417856,photo,https://pbs.twimg.com/media/FiNLrT-UoAAj3ZN.jpg,en,2,1,33,0,Twitter Web App,suǝbbıɹɟ pıʌɐp,dakvid,"Data analyst, computer scientist, father of 11 (binary). Obviously, it's a silent K. he/him
https://t.co/XXBso66pzY
https://t.co/3f42Q76i0g",False,"Wellington, New Zealand",https://pbs.twimg.com/profile_images/1386974368639512576/3SugbX-F_normal.jpg,707,455,88,12709
1595196217763532800,"#30DayMapChallenge Day 20 Favorite

A bit late... Paying homage to one of my favorite places in Los Angeles to get carne asada tacos &amp; burritos.😋
@tableaupublic @figma

Interactive viz: https://t.co/YmIdwkBq7W https://t.co/u1nx1ZgJ2t",910889225448439808,2022-11-22 23:23:10+00:00,3_1595194621260439552,photo,https://pbs.twimg.com/media/FiNFDmvXoAApYpE.jpg,en,2,5,55,1,Twitter Web App,Dennis Kao,professorkao,"Social work prof by day...wannabe #dataviz designer by night • Vizzing & mapping for social justice & health equity • he/him/his • Dr. Tang's partner, 2 kids",False,"Ottawa, ON",https://pbs.twimg.com/profile_images/1390228562721099776/q-5ZP0td_normal.jpg,1461,1195,23,3509
1595189129196642305,"【北の大地の鉄道】
#30DayMapChallenge - NULL
JR駅が一つもない自治体。
利尻島等を除いて、鉄道路線が通らない市区町村は赤井川村と新篠津村だけです。
#架空鉄道
#北海道 https://t.co/JfxniX10hn",1494836294735863817,2022-11-22 22:55:00+00:00,3_1595171431045861381,photo,https://pbs.twimg.com/media/FiMv9wdXEAUDzb-.jpg,ja,2,0,9,0,Twitter Web App,ひるまの583系,Chireiden_ER,"FR | EN | JP勉強中。フランス国鉄撮り鉄。東方オタ（幽々子・針妙丸・衣久・キスメ）。もちろん日本の鉄道（特にJR北）も好き。たまに路線図＆JR北の運賃表を作ります。

北の大地の鉄道／幻の国の記憶。無断転載禁止。
過 去 作 ↘",False,France,https://pbs.twimg.com/profile_images/1575946305322483728/jO09xMTx_normal.jpg,1026,2882,0,2705
1595186090025312257,"Making up day 8 of the #30DayMapChallenge. The prompt was to use @openstreetmap data. I created an interactive map of #Baltimore neighborhoods by population using geopandas, Folium, and @DeepnoteHQ. Interactive map here: https://t.co/TrqAAdo41c https://t.co/P7F4BdYm4J",575111574,2022-11-22 22:42:55+00:00,3_1595185829428740098,photo,https://pbs.twimg.com/media/FiM9D2nWQAIctLp.jpg,en,2,0,6,0,Twitter Web App,Nicole Lillian Mark | nicolemark@vis.social,nicolemark_,"Dataviz engineer | Tableau Social Ambassador | #VizOfTheDay x 2 | @HealthTUG & @TampaTUG | Founder, @womenindataviz | neurodivergent | vegan",False,"Tampa, FL ",https://pbs.twimg.com/profile_images/1036390430554898433/s8tlLtMK_normal.jpg,2578,4330,159,34564
1595181011746410504,Day 22: NULL #30DayMapChallenge https://t.co/4GbUvrcyrP,1577290775750213632,2022-11-22 22:22:44+00:00,3_1595180992569933826,photo,https://pbs.twimg.com/media/FiM4qT6WAAIbi-x.jpg,en,1,0,0,0,Twitter Web App,Dall-E 30DayMapChallenge,DallEMap,"#30DayMapChallenge, a daily mapmaking challenge open even to IA, right ?",False, ,https://pbs.twimg.com/profile_images/1577292128299909121/_jO3ZkHm_normal.jpg,150,2,3,31
1595178520854028295,"#30DayMapChallenge Day 22 “Null”

With the loss of Stow’s two Dunkins this year, by my count there are now 96 towns in Massachusetts with no Dunkin’ Donuts https://t.co/eADOuYrRGX",1177927694547406848,2022-11-22 22:12:51+00:00,3_1595178515799982081,photo,https://pbs.twimg.com/media/FiM2aJOXwAEtJjh.jpg,en,7,4,103,1,Twitter for iPhone,Thomas,coughlinmaps,@Esri @ArcGISApps | Maps every so often | @UMassEco | He/Him,False,"Boston, MA",https://pbs.twimg.com/profile_images/1588617901526900738/3LEqzEHf_normal.jpg,68,226,2,49
1595178170000588801,"The boss here wouldn’t let me participate in the #30DayMapChallenge this year, but did grant permission to wear the relevant t-shirt for today. https://t.co/lKzKfBKgEz",17448055,2022-11-22 22:11:27+00:00,3_1595178163289690115,photo,https://pbs.twimg.com/media/FiM2FoBXkAMiYGE.jpg,en,1,0,17,0,Twitter for iPhone,Andy Woodruff,awoodruff,Cartographer of things. @axismaps + @bostonography + @maptimeBoston. Seen but not heard. @awoodruff@mapstodon.space I guess?,False,Massachusetts,https://pbs.twimg.com/profile_images/790513030798807040/x1HMe4s__normal.jpg,7046,606,363,10088
