tweet_id,text,author_id,created_at,media_id,media_type,media_url,lang,retweet_count,reply_count,like_count,quote_count,source,user_name,user_username,user_bio,user_verified,user_location,user_image,user_followers_count,user_following_count,user_listed_count,user_tweet_count
1594115508344864770,"Un peu en retard pour le jour 19 (Globe 🌍🌏) du #30DayMapChallenge. Les îles Chatham, Pitt, Bounty et Antipodes (bien nommées), néo-zélandaises, et les terres émergées françaises qui leur correspondent, à l'exact opposé du globe : Cévennes, Anjou et Cotentin ! 🇫🇷🇳🇿 https://t.co/MA9ZPnEMHm",611882238,2022-11-19 23:48:49+00:00,3_1594115144791035904,photo,https://pbs.twimg.com/media/Fh9vRzhXEAAAZEq.jpg,fr,10,2,28,1,Twitter Web App,Lucas Destrem 🏭🌳 @lucasdestrem@mapstodon.space,LucasDestrem,"Limogé nomade, à Lyon • Avant en Ariège • Géographile • Patrimoine (industriel), démocratie, carto, Wiki, toponymie • Cherche un travail et des projets !",False,Limoges — Lyon,https://pbs.twimg.com/profile_images/1569700088083087361/qNr2y7er_normal.jpg,2366,2627,60,9808
1594104820389928960,"'The Map that Came to Life' 1948 by @RonaldLampitt + James Deverson, celebrating the capacity of @OrdnanceSurvey maps to guide, inform+inspire.
Info: https://t.co/t8iz1DfJZw
&gt;Inspired sublime @julyskiesuk track:
https://t.co/yVqdK93UGm
#30DayMapChallenge
Day 20: ""My favourite..."" https://t.co/COCCNdsAW8",2787878432,2022-11-19 23:06:20+00:00,3_1594104813188423682,photo,https://pbs.twimg.com/media/Fh9l4bTWIAI6TT0.jpg,en,2,0,4,1,Twitter for Android,BC,mildthing99,"Thinking geographically, GIS, trivia and other important things... #GeographyTeacher and author; Consultant to GA; RGS C Geog;
ALSO: @BC@mastodonapp.uk",False,United Kingdom,https://pbs.twimg.com/profile_images/706440114097033216/FbwjbsDc_normal.jpg,3000,2679,57,37085
1594103608332587009,"Very much remaining in the southern hemisphere for day 19 of #30DayMapChallenge - globe. The world according to Antarctica.
Code: https://t.co/OT9RqkUXN8 https://t.co/2uqYkHPSLE",3092393211,2022-11-19 23:01:31+00:00,3_1594103500094382080,photo,https://pbs.twimg.com/media/Fh9kr_pVIAA0W77.jpg,en,2,0,23,0,Twitter Web App,Iva Brunec,IvaBrunec,Research Scientist @get_babbly / PhD @UofT / dataviz & maps / she/her,False,Toronto,https://pbs.twimg.com/profile_images/1351919307186434049/RYeBmzHx_normal.jpg,1610,905,26,1336
1594101030593400832,#30DayMapChallenge Day 19: Globe (Unisphere) Data https://t.co/BZRyUTSDI8 using #QGIS actions... point linked to photo = globe. https://t.co/oYopS5Izxi,19900688,2022-11-19 22:51:17+00:00,3_1594100607585234944,photo,https://pbs.twimg.com/media/Fh9iDoNaMAAUlLZ.jpg,en,1,0,4,0,Twitter Web App,Mapperz,mapperz,"Does #Map Stuff, breaks #GIS Software, Stack Exchange Moderator for 10+ Years, Raspberry Pi owner promoter of #QGIS #FME #Opendata #Pixel4a & random stuff....",False, ,https://pbs.twimg.com/profile_images/322937639/twitterProfilePhoto_normal.jpg,9903,2728,527,15685
1594098710652194817,"I had a lot of fun with the #30DayMapChallenge ""Bad"" map prompt. I hadn't made any with Python yet, so I used @geopandas, Folium, and the @thunderforesthq API Spinal Map theme to make this map of the #TampaBay area. It's also technically an app, but I haven't added interactivity https://t.co/mym36CgI40",575111574,2022-11-19 22:42:04+00:00,3_1594097675909189632,photo,https://pbs.twimg.com/media/Fh9fY-3X0AAqT_b.png,en,2,1,6,0,Twitter Web App,Nicole Lillian Mark | nicolemark@vis.social,nicolemark_,"Dataviz engineer | Tableau Social Ambassador | #VizOfTheDay x 2 | @HealthTUG & @TampaTUG | Founder, @womenindataviz | neurodivergent | vegan",False,"Tampa, FL ",https://pbs.twimg.com/profile_images/1036390430554898433/s8tlLtMK_normal.jpg,2578,4330,159,34564
1594098090902183936,"The Globe Inn on a globe

3 different projections: World Azimuthal Equidistant; Pseudo-Mercator; British National Grid

#30DayMapChallenge | Day 19 | Globe https://t.co/IuHJ2HTbOS",1081900377853829120,2022-11-19 22:39:36+00:00,3_1594097881924993024,photo,https://pbs.twimg.com/media/Fh9fk-VXgAATrRd.jpg,en,1,0,10,0,Twitter Web App,D&G Place-Names,dgplacenames,Tweets about the place-names of Dumfries and Galloway. Owersets Auld Norse poetry @auldnorse. Posts Gallowa Scots wirds @GallowaScots.,False,Galloway,https://pbs.twimg.com/profile_images/1086610237703024640/ZVB63ONb_normal.jpg,1440,452,0,6139
1594094158452506625,"#30DayMapChallenge Day 19! Went super simple, cause I have a lot of projects to stop putting off! https://t.co/pvExEt22fz",1563241987457052672,2022-11-19 22:23:58+00:00,3_1594094002550317056,photo,https://pbs.twimg.com/media/Fh9cDKiXoAAuWrS.jpg,en,0,0,1,1,Twitter Web App,Peter Lillie,PeterLillieGeo,"Trail Runner , Aspiring Cat 5 , Mapmaker , Programmer",False,"Leominster, MA",https://pbs.twimg.com/profile_images/1563242185449164801/dRjjgHLP_normal.jpg,12,102,1,91
1594093869771243522,"Bonsooooâââr !
Thème du jour pour le #30DayMapChallenge , un globe !
Pas vraiment inspiré sur ce thème, pas grand chose à dire pour le coup, alors j'ai fait sobre, sans couleurs😬
Donc un globe terrestre, centré sur la #Bretagne !
Bonne soirée et à demain🙂 https://t.co/rUZuchyrG2",903528074,2022-11-19 22:22:50+00:00,3_1594093752804597765,photo,https://pbs.twimg.com/media/Fh9b0oKWYAUwYeK.jpg,fr,5,4,29,0,Twitter Web App,☰Rom'☰,Rodmarrig,"Géographe dépolitisé
J'arrive pas à décrocher de Twitter, je suis faible
@Rodmarrig@mapstodon.space",False,"Bretagne, Western Europe",https://pbs.twimg.com/profile_images/1430539471708200963/Um9CisJv_normal.jpg,1008,2050,10,4819
1594093125445771269,"#30DayMapChallenge 
Day 19 - Globe
A quick experiment with the @qgis Globe Builder plugin, using Sentinel-2 data. https://t.co/XLmHvwHo8x",1272146417323294721,2022-11-19 22:19:52+00:00,3_1594093090503102466,photo,https://pbs.twimg.com/media/Fh9bOE5XkAIkFHk.jpg,en,1,0,6,0,Twitter Web App,Euan Mitchell (@MindOverMagma@mastodon.scot),MindOverMagma,"Geospatial professional, (recovering academic) geologist and geochemist, fan of the letter ‘G’ apparently 🧐. 2020/21 Univ. of Edinburgh GIS/EO MSc grad.",False,"Edinburgh, Scotland",https://pbs.twimg.com/profile_images/1411964304006524928/FAC0swsQ_normal.jpg,118,320,2,659
1594088361970761729,"Today’s #30DayMapChallenge theme is the globe - and I really wanted to map undersea cables, so after much wrangling with coordinate systems, here we go: https://t.co/EoLZn8NubW",1148733395561668609,2022-11-19 22:00:56+00:00,3_1594088356819963905,photo,https://pbs.twimg.com/media/Fh9W6ijXEAE5hlj.jpg,en,2,0,13,0,Twitter for iPhone,Josh Marcinik,joshspatial,Spatial problem solver 🌎 Viewpoints my own.,False,"West Chester, PA",https://pbs.twimg.com/profile_images/1392900111563468806/v_BUysUo_normal.jpg,192,1196,1,1332
