tweet_id,text,author_id,created_at,media_id,media_type,media_url,lang,retweet_count,reply_count,like_count,quote_count,source,user_name,user_username,user_bio,user_verified,user_location,user_image,user_followers_count,user_following_count,user_listed_count,user_tweet_count
1596291929842585606,"❓What are the impacts of land loss?
Islands/Chars in the Ganges–Brahmaputra–Meghna #Delta Bangladesh 1988-2022 (@NASA_Landsat Timelapse SWIR2-SWIR1-Red)
#FloodManagement #ClimateChange
🙏 #streamlit by @giswqs
App https://t.co/BHtAvuSdO3
#30DayMapChallenge Day 26: Island(s) https://t.co/HUzdNZVAbr",2787878432,2022-11-25 23:57:08+00:00,7_1596291896778817536,video,https://pbs.twimg.com/ext_tw_video_thumb/1596291896778817536/pu/img/EmSuZj1igw0f_I8i.jpg,en,5,0,9,1,Twitter Web App,BC,mildthing99,"Thinking geographically, GIS, trivia and other important things... #GeographyTeacher and author; Consultant to GA; RGS C Geog;
ALSO: @BC@mastodonapp.uk",False,United Kingdom,https://pbs.twimg.com/profile_images/706440114097033216/FbwjbsDc_normal.jpg,3000,2679,57,37085
1596286742449258496,"Here is a lazy version of the #30DayMapchallenge 2022 Days 
21: @KonturInc population.
24: Fantasy: I air brushed in #Wakanda (just watched #BlackPanther). Can you find it?
25: Two colors. I remember this redish sand tint from my last trip to #Accra, Ghana.

Made w #Aerialod https://t.co/lOpUzHWmA5",124852105,2022-11-25 23:36:31+00:00,3_1596285712713891842,photo,https://pbs.twimg.com/media/FiclZfJXwAIhHxi.jpg,en,1,0,11,1,Twitter Web App,Asjad Naqvi,AsjadNaqvi,"PhD Econ @NSSRNews '12. Habilitated. Stata stuff. Climate change ↔ economic impacts. ABMs/SFCs/DiDs. @WIFOat, @wu_vienna, @IIASAVienna 🌍",False,"Vienna, Austria",https://pbs.twimg.com/profile_images/1464939308318695425/RV-jAz45_normal.jpg,10574,799,83,5139
1596282364740583424,"#30DayMapChallenge Islands

Matiu / Somes Island - Wellington, NZ.

Data from LINZ Data Service.

QGIS, Blender and GIMP. https://t.co/ZCpdHpYfaU",1310659130290388992,2022-11-25 23:19:07+00:00,3_1596281811126013954,photo,https://pbs.twimg.com/media/Fich2YmVUAIMH4S.jpg,en,13,4,98,0,Twitter Web App,Emory Beck,MapHustle,"A place to share maps and other GIS stuff.
Land Information New Zealand (LINZ).
LiDAR
https://t.co/d7O9fJqwAj
MapTime Wellington
@MapHustle@mapstodon.space",False,"Wellington, New Zealand",https://pbs.twimg.com/profile_images/1563675188549541888/1gYwpvSE_normal.jpg,506,177,14,107
1596278025024331777,"⚽️ Countries where football is called SOCCER and where it is called FOOTBALL (or other)

The map for #ENGUSA at the World Cup.

#30DayMapChallenge Day 25: Colour Friday: 2 colours | #rstats | #gischat https://t.co/4cADQeF8rR",1139059532,2022-11-25 23:01:53+00:00,3_1596277855381495810,photo,https://pbs.twimg.com/media/FiceQITWIAIJPXP.jpg,en,7,0,9,0,Twitter Web App,Ansgar Wolsing | @ansgar@vis.social,_ansgar,"Powerpoint by day, #ggplot2 by night.
Tweets about football, politics, and data visualization.

#rstats #dataviz #datascience",False,"Köln, Deutschland",https://pbs.twimg.com/profile_images/1546514377456615425/LfOhkdME_normal.jpg,1199,1412,53,13180
1596276544313479171,"【北の大地の鉄道】
#30DayMapChallenge - 2 colours
釧網本線（海線）の路線図。
根室支社の路線の内乗降客数が最も多い区間。長距離特急あかん（根北線経由 札幌～釧路）、おおとり（東室蘭・石北本線経由 函館～中標津）が通る区間です。
#架空鉄道
#路線図
#釧網本線 https://t.co/nd7rY2Ra5A",1494836294735863817,2022-11-25 22:56:00+00:00,3_1596141852217966592,photo,https://pbs.twimg.com/media/FiaijtCWAAAGeT_.jpg,ja,1,0,9,0,Twitter Web App,ひるまの583系,Chireiden_ER,"FR | EN | JP勉強中。フランス国鉄撮り鉄。東方オタ（幽々子・針妙丸・衣久・キスメ）。もちろん日本の鉄道（特にJR北）も好き。たまに路線図＆JR北の運賃表を作ります。

北の大地の鉄道／幻の国の記憶。無断転載禁止。
過 去 作 ↘",False,France,https://pbs.twimg.com/profile_images/1575946305322483728/jO09xMTx_normal.jpg,1026,2882,0,2705
1596276343439622144,"#30DayMapChallenge Thème du jour carte avec « deux couleurs ». Je vous propose une visite du rose et du vert à Vitry-le-François dans la Marne ! 

Surnommée la cité rose et avec un maire qui oeuvre pour l’environnement au niveau local elles se marient parfaitement 🍾 https://t.co/XmfeJd7TxR",1487119777151832064,2022-11-25 22:55:12+00:00,3_1596276329657389056,photo,https://pbs.twimg.com/media/Ficc3UiX0AAFnN1.jpg,fr,3,1,9,0,Twitter for iPhone,Paul Rogy-Nicoletta,paul_rogy,Bagnolet 🌇 Vitry-le-François 🏞 Metz 🐉 Président d’@alestdassas - AF @jeunes_soc_93 publiciste et géographe du dimanche,False,Bagnolet (93),https://pbs.twimg.com/profile_images/1510370193121423370/67q91pl8_normal.jpg,126,369,0,115
1596275729918210050,"Day 25 of the #30DayMapChallenge, Two colors
Sightings of groundhogs and mountain goats in Ecrins National Park, France
Map generated with #RStats, design with @inkscape 
Data: https://t.co/d5aodpi6fW https://t.co/wvXla5ziSn",310401461,2022-11-25 22:52:46+00:00,3_1596274979330473986,photo,https://pbs.twimg.com/media/FicbouLWQAIeCsX.jpg,en,4,1,7,0,Twitter Web App,Bastien Rance,bastien_rance,Translational #medicine | #data enthusiast | @nlm_news alumni | Assistant Professor @Univ_Paris & @hopitalpompidou #hegp | @inserm 1138 & @projetcarpem,False,France,https://pbs.twimg.com/profile_images/807149322538287104/eKfQTsRv_normal.jpg,146,551,11,160
1596275367245123584,#30DayMapChallenge #Day24 Fantasy The ONE and ONLY 'Fantasy' Key in the OSM database. No further comments on this facility.... Data:OSM S:QGIS - 6Days2Go https://t.co/2m0q2bQZe8,2574612668,2022-11-25 22:51:19+00:00,3_1596275251431743490,photo,https://pbs.twimg.com/media/Ficb4j1WIAI4B-L.jpg,en,1,1,3,0,TweetDeck,hannes reuter,hireuter,Views are mine,False, ,https://pbs.twimg.com/profile_images/510352990654300161/C4DDs5np_normal.jpeg,350,699,6,1756
1596274318253576192,"#30DayMapChallenge 
Jour 24 : Vendredi coloré - Bicolore

📍Allemagne
Si nous devions emménager à Leipzig, où Guénolé et moi aimerions nous installer ? https://t.co/xyBtsqAtGV",1196778015537188865,2022-11-25 22:47:09+00:00,3_1596274313971339265,photo,https://pbs.twimg.com/media/FicbB_hXkAE8tvL.jpg,fr,0,1,6,0,Twitter for iPhone,Floche,flocheprl,,False, ,https://pbs.twimg.com/profile_images/1571986067464622080/rrwrs9De_normal.jpg,21,48,0,57
1596274279531876353,"#30DayMapChallenge #Day23 Movement Travel by rail between calculated population weighted centres of the European continent - no more time tonight...  Data:https://t.co/v0Rm4pUQRn https://t.co/UkW3obgaf0, OSM S:QGIS, OSRM - 7Days2Go https://t.co/k3WHmH0ocR",2574612668,2022-11-25 22:47:00+00:00,3_1596271611161841667,photo,https://pbs.twimg.com/media/FicYkqxXkAMs0DY.jpg,en,1,0,5,0,TweetDeck,hannes reuter,hireuter,Views are mine,False, ,https://pbs.twimg.com/profile_images/510352990654300161/C4DDs5np_normal.jpeg,350,699,6,1756
