tweet_id,text,author_id,created_at,media_id,media_type,media_url,lang,retweet_count,reply_count,like_count,quote_count,source,user_name,user_username,user_bio,user_verified,user_location,user_image,user_followers_count,user_following_count,user_listed_count,user_tweet_count
1589044864875986944,"#30DayMapChallenge Day 5: Ukraine. Leaving Ukraine - destinations of Ukrainian refugees under UNHCR's mandate and asylum seekers. Darker colors mean a larger number of displaced Ukrainians.

Tools: #Excel, #Photoshop, #PremierePro, #Handbrake
Files: https://t.co/YXnAAXxEMP https://t.co/217hpf6XVJ",14075285,2022-11-05 23:59:53+00:00,7_1589044833850736640,video,https://pbs.twimg.com/ext_tw_video_thumb/1589044833850736640/pu/img/GuVmKsGVeS66T7qj.jpg,en,1,0,0,0,TweetDeck,jpamado,jpamado,"History, computing and cartography.",False, ,https://pbs.twimg.com/profile_images/306746957/newlook_normal.jpg,39,362,1,153
1589044790301233160,"A lateish entry for #30DayMapChallenge and possibly slightly cheating ...
The theme for the day is #Ukraine. Not having much time I'm posting a #Sentinel2satellite image processed using #Snapplanet showing… https://t.co/B9QwDumyF2 https://t.co/lB31Zpz6no",297915370,2022-11-05 23:59:35+00:00,3_1589044779723227137,photo,https://pbs.twimg.com/media/Fg1rztuXgAEI8pG.jpg,en,0,0,2,0,Mastodon-Twitter Crossposter,Ruth Mottram,ruth_mottram,"Climate scientist + glaciologist @dmidk, Greenland, Arctic, Antarctic. Now mostly cross-posts from 
Mastodon @ruth_mottram@fediscience.org
🇪🇺 🇩🇰 🇬🇧",False,Copenhagen,https://pbs.twimg.com/profile_images/1438849855913435136/G1SHcoCT_normal.jpg,10545,2992,434,36737
1589042088578281473,"#30DayMapChallenge 5️⃣ ukraine: the horsechestnut (Aesculus hippocastanum) represents kyiv, ukraine, so i mapped the horsechestnut street trees in boston. when i lived in dover, new hampshire, i had one right outside - they bloom so beautifully and provide nice shade. 🌳🕊️🇺🇦 https://t.co/ZJwfoVPUft",1201945107559276544,2022-11-05 23:48:51+00:00,3_1589042085671362561,photo,https://pbs.twimg.com/media/Fg1pW5mWYAEe9L_.jpg,en,1,0,1,0,Twitter for Android,@erica@better.boston,canigoholm,urban ecologist + human being + moving to mastodon @erica@better.boston,False,Boston,https://pbs.twimg.com/profile_images/1549503680629587970/4qifX19Y_normal.jpg,140,987,0,91
1589039626689417217,"#30daymapchallenge Day 5 - The Size of Ukraine (for North Americans). 

The East-West distance is slightly larger than NYC-Chicago, the North-South distance is equivalent to Toronto to Durham, NC

Data: https://t.co/idgOcxjNqt https://t.co/gQ7UYuAEDp",15615271,2022-11-05 23:39:04+00:00,3_1589039119920930816,photo,https://pbs.twimg.com/media/Fg1mqRUWIAApJSz.jpg,en,1,0,12,0,TweetDeck,Chris Whong,chris_whong,"Urbanist, Technologist, Datahead. Into #dataviz, #opendata, #webmapping and making cities better. Dev Evangelism @mapbox Teach @nyuwagner On @BrooklynCB6",False,"Brooklyn, NY",https://pbs.twimg.com/profile_images/1218247655597453313/UI4G4l9c_normal.jpg,7648,3391,427,15091
1589035370855170049,"*The distribution age*
❓Whatever happened to Burtonwood airfield?
🚚Omega #distribution site on ex-RAF/USAF airbase
Jn8 M62 Warrington, Cheshire, UK
@OrdnanceSurvey 10560 1949-71 v @Esri Imagery via @natlibscotmaps 
https://t.co/yUvprtN5r5
#30DayMapChallenge #GIS
Day 6: Network https://t.co/6MknHouD2d",2787878432,2022-11-05 23:22:09+00:00,7_1589035348977500166,video,https://pbs.twimg.com/ext_tw_video_thumb/1589035348977500166/pu/img/V2cvTEPVevz56g_Q.jpg,en,2,1,2,1,Twitter for Android,BC,mildthing99,"Thinking geographically, GIS, trivia and other important things... #GeographyTeacher and author; Consultant to GA; RGS C Geog;
ALSO: @BC@mastodonapp.uk",False,United Kingdom,https://pbs.twimg.com/profile_images/706440114097033216/FbwjbsDc_normal.jpg,3000,2679,57,37085
1589033328556244992,"Sticking with the black. #30DayMapChallenge with Ukraine as the theme. Who gets the most grains from the Ukraine? Check it out here, in analog. Data from the Black Sea Grain Initiative. #BlackSeaGrainInitiative #arcgisdesktop #IknowIneedPro #wigis #esri https://t.co/fyuf9T9GIg",952746213895524352,2022-11-05 23:14:02+00:00,3_1589032794667327488,photo,https://pbs.twimg.com/media/Fg1g6F6XoAAIclC.jpg,en,0,1,3,0,Twitter Web App,Shannon Foxx Day,ShannonFoxxDay,the word of the day is no,False,"Williamsburg, VA",https://pbs.twimg.com/profile_images/1586877994542440454/LM5tQqfo_normal.jpg,14,100,0,25
1589032739797618688,Saunas in (and around) Ukraine #30DayMapChallenge 20221105 https://t.co/O0frrI1ANr,1444021159708839944,2022-11-05 23:11:42+00:00,3_1589032091026604033,photo,https://pbs.twimg.com/media/Fg1gRIpWQAEWy_D.jpg,en,2,0,3,0,Twitter Web App,Moilanen,janmoilanen_ek,Data / Analytics / Azure Cloud Platform / DW / BI / ML / AI / R @Elinkeinoelama,False, ,https://pbs.twimg.com/profile_images/1556524299900551169/VwKscrA6_normal.jpg,161,314,1,34
1589032447618215937,"#30DayMapChallenge
Day5:Ukraine - мир
""This war that is ongoing in Ukraine has an impact on food security, prices of food and prices of energy. This is going to hit less developed countries, as is the case of climate change as well.""
https://t.co/FXOyKo7uWH https://t.co/EA28PvL3ih",187171010,2022-11-05 23:10:32+00:00,3_1589030910992728071,photo,https://pbs.twimg.com/media/Fg1fMcrWQAcSZXq.jpg,en,1,0,3,0,Twitter Web App,I.K.D,IKEDA_02,GISGISGIS,False,"Brisbane, Queensland 🇦🇺🇯🇵",https://pbs.twimg.com/profile_images/1621166046/image_normal.jpg,110,624,4,5348
1589032015189286912,Je trouve cette carte Paris juste incroyable. Une oeuvre de @RaisonPablo. #30DayMapChallenge https://t.co/LOF0YrS2Av,1419117337,2022-11-05 23:08:49+00:00,3_1589031996973617152,photo,https://pbs.twimg.com/media/Fg1gLqRXkAA_JFH.jpg,fr,0,0,2,0,Twitter for Android,Estraaven,estraaven,,False, ,https://pbs.twimg.com/profile_images/1601736262108545024/ep4cDmEq_normal.jpg,3,24,0,138
1589031946239512576,"@thewomble_za #30DayMapChallenge 
Day 5 - Ukraine
I was born and raised in Ukraine and spent most of my childhood in Ichnya, a small town surrounded by fields of sunflowers and wheat. It's also famous for condensed milk production.
Missing it so much...
Made in #QGIS https://t.co/k3blYEK2TQ",1433392126629404676,2022-11-05 23:08:33+00:00,3_1589031855604568070,photo,https://pbs.twimg.com/media/Fg1gDboXEAYv1XW.jpg,en,1,1,8,0,Twitter Web App,Katarina Lysenko,katarinalysenko,"urban planning, spatial analysis, sociology of urban life, also multisensory studies (UME Lab).  русский/українська/english",False,"Moscow, Russia",https://pbs.twimg.com/profile_images/1588888253062676480/CFdMDH9O_normal.jpg,9,12,0,14
